"['He', 'left', 'the', 'gift', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'wallet', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'phone', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'card', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'phone', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'card', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'wallet', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'phone', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'wallet', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'book', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'book', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'book', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'phone', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'wallet', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'keys', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'book', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'wallet', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'book', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'gift', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'gift', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'card', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'book', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'card', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'phone', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'phone', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'card', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'phone', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'wallet', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'book', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'gift', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'gift', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'book', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'card', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'phone', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'card', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'phone', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'book', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'wallet', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'card', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'gift', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'wallet', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'wallet', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'wallet', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'book', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'book', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'card', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'book', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'gift', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'wallet', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'gift', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'gift', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'card', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'book', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'keys', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'phone', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'gift', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'card', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'phone', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'wallet', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'gift', 'on', 'the', 'table', '.']",[False]
"['He', 'left', 'the', 'phone', 'on', 'the', 'table', '.']",[False]
