"['Maria', 'Jones', 'believes', 'in', 'Judaism']",[ True]
"['Christopher', 'Bell', 'believes', 'in', 'Jain']",[ True]
"['Florence', 'Clark', 'believes', 'in', 'Sikhism']",[ True]
"['Dave', 'White', 'believes', 'in', 'Judaism']",[ True]
"['Julie', 'Russell', 'believes', 'in', 'Agnosticism']",[ True]
"['Jean', 'Brown', 'believes', 'in', 'Jain']",[ True]
"['Jeff', 'Mason', 'believes', 'in', 'Judaism']",[ True]
"['Gary', 'Davies', 'believes', 'in', 'Christianity']",[ True]
"['Benjamin', 'Jones', 'believes', 'in', 'Shintoism']",[ True]
"['Melissa', 'Adams', 'believes', 'in', 'Taoism']",[ True]
"['Karen', 'Collins', 'believes', 'in', 'Zoroastrianism']",[ True]
"['Larry', 'Mitchell', 'believes', 'in', 'Sikhism']",[ True]
"['Jane', 'Stevens', 'believes', 'in', 'Sikhism']",[ True]
"['Daniel', 'Taylor', 'believes', 'in', 'Zoroastrianism']",[ True]
"['Alexandra', 'Perry', 'believes', 'in', 'Confucianism']",[ True]
"['Elaine', 'Alexander', 'believes', 'in', 'Christianity']",[ True]
"['Bob', 'Jones', 'believes', 'in', 'Zoroastrianism']",[ True]
"['Lisa', 'Brown', 'believes', 'in', 'Buddhism']",[ True]
"['Betty', 'Hart', 'believes', 'in', 'Zoroastrianism']",[ True]
"['Dan', 'Gray', 'believes', 'in', ""Baha'i""]",[ True]
"['Sophie', 'Adams', 'believes', 'in', 'Judaism']",[ True]
"['Sophie', 'Anderson', 'believes', 'in', 'Taoism']",[ True]
"['Donna', 'Carter', 'believes', 'in', 'Agnosticism']",[ True]
"['Jane', 'Peterson', 'believes', 'in', 'Shintoism']",[ True]
"['Sandra', 'Moore', 'believes', 'in', ""Baha'i""]",[ True]
"['Edward', 'Johnson', 'believes', 'in', 'Confucianism']",[ True]
"['Mark', 'Hamilton', 'believes', 'in', 'Judaism']",[ True]
"['Sam', 'Bell', 'believes', 'in', 'Judaism']",[ True]
"['Gary', 'Williams', 'believes', 'in', 'Judaism']",[ True]
"['Suzanne', 'Morgan', 'believes', 'in', 'Hinduism']",[ True]
"['Mary', 'Palmer', 'believes', 'in', 'Buddhism']",[ True]
"['Janet', 'Fisher', 'believes', 'in', 'Agnosticism']",[ True]
"['Sara', 'Mason', 'believes', 'in', 'Jain']",[ True]
"['Kathy', 'Murray', 'believes', 'in', 'Jain']",[ True]
"['Carolyn', 'James', 'believes', 'in', 'Jain']",[ True]
"['Barbara', 'Young', 'believes', 'in', 'Judaism']",[ True]
"['Hugh', 'Morgan', 'believes', 'in', 'Judaism']",[ True]
"['Jane', 'Howard', 'believes', 'in', 'Zoroastrianism']",[ True]
"['Alexander', 'Robertson', 'believes', 'in', 'Shintoism']",[ True]
"['Arthur', 'Stevens', 'believes', 'in', 'Jain']",[ True]
"['Judy', 'Jackson', 'believes', 'in', 'Judaism']",[ True]
"['Paul', 'Morris', 'believes', 'in', 'Judaism']",[ True]
"['Linda', 'Ryan', 'believes', 'in', 'Judaism']",[ True]
